TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1785726000,27.29648,74.84856,90,0,0,,1,28.54363,26.78319,23.50199
1785726000,27.24041,74.83788,90,0,0,,1,28.54363,26.78319,23.53585
1785726001,27.24041,74.90196,90,0,0,,1,28.50976,26.81705,23.50199
1785726002,27.33921,74.8806,90,0,0,,1,28.54363,26.81705,23.50199
1785726002,27.35256,74.84245,90,0,0,,1,28.54363,26.78319,23.50199
1785726003,27.33921,74.82872,90,0,0,,1,28.47589,26.85092,23.50199
1785726004,27.24041,74.79362,90,0,0,,1,28.54363,26.81705,23.53585
1785726004,27.25376,74.8394,90,0,0,,1,28.54363,26.81705,23.50199
1785726005,27.28046,74.88823,90,0,0,,1,28.54363,26.81705,23.50199
1785726006,27.22438,74.8333,90,0,0,,1,28.54363,26.85092,23.50199
1785726006,27.39528,74.81956,90,0,0,,1,28.50976,26.81705,23.50199
1785726007,27.30983,74.92638,90,0,0,,1,28.54363,26.81705,23.53585
1785726008,27.36591,74.94011,90,0,0,,1,28.50976,26.81705,23.46812
1785726008,27.29648,74.86076,90,0,0,,1,28.50976,26.81705,23.53585
1785726009,27.30983,74.85313,90,0,0,,1,28.47589,26.85092,23.50199
1785726010,27.36591,74.99352,90,0,0,,1,28.50976,26.88478,23.46812
1785726010,27.36591,74.97215,90,0,0,,1,28.54363,26.81705,23.53585
1785726011,27.26711,74.78905,90,0,0,,1,28.50976,26.81705,23.53585
1785726012,27.25376,74.8394,90,0,0,,1,28.54363,26.88478,23.50199
1785726013,27.33921,74.8806,90,0,0,,1,28.50976,26.81705,23.46812
1785726013,27.37926,74.82567,90,0,0,,1,28.54363,26.85092,23.53585
1785726014,27.35256,74.96758,90,0,0,,1,28.50976,26.88478,23.50199
1785726015,27.25376,74.89281,90,0,0,,1,28.54363,26.81705,23.50199
1785726015,27.39528,75.03166,90,0,0,,1,28.61136,26.85092,23.53585
1785726016,27.35256,74.96758,90,0,0,,1,28.50976,26.81705,23.50199
1785726017,27.35256,74.60899,90,0,0,,1,28.50976,26.78319,23.50199
1785726017,27.30983,74.8745,90,0,0,,1,28.47589,26.88478,23.46812
1785726018,27.29648,74.8806,90,0,0,,1,28.50976,26.85092,23.50199
1785726019,27.19501,74.80583,90,0,0,,1,28.54363,26.78319,23.50199
1785726019,27.28046,74.81499,90,0,0,,1,28.57749,26.81705,23.50199
1785726020,27.26711,74.82109,90,0,0,,1,28.54363,26.85092,23.50199
1785726021,27.29648,74.94469,90,0,0,,1,28.54363,26.81705,23.46812
1785726021,27.36591,74.87602,90,0,0,,1,28.50976,26.78319,23.50199
1785726022,27.28046,74.94011,90,0,0,,1,28.57749,26.85092,23.50199
1785726023,27.29648,74.87144,90,0,0,,1,28.54363,26.81705,23.50199
1785726023,27.21103,74.88365,90,0,0,,1,28.50976,26.85092,23.46812
1785726024,27.33921,75.01793,90,0,0,,1,28.54363,26.85092,23.50199
1785726025,27.32319,74.80278,90,0,0,,1,28.50976,26.81705,23.53585
1785726025,27.26711,74.86534,90,0,0,,1,28.50976,26.81705,23.50199
1785726026,27.35256,74.88365,90,0,0,,1,28.54363,26.81705,23.53585
1785726027,27.36591,74.90807,90,0,0,,1,28.50976,26.81705,23.50199
1785726027,27.29648,74.93401,90,0,0,,1,28.54363,26.85092,23.53585
1785726028,27.26711,74.89738,90,0,0,,1,28.50976,26.88478,23.50199
1785726029,27.30983,74.72495,90,0,0,,1,28.54363,26.81705,23.50199
1785726029,27.35256,74.8745,90,0,0,,1,28.50976,26.81705,23.53585
1785726030,27.32319,74.81194,90,0,0,,1,28.54363,26.81705,23.46812
1785726031,27.33921,74.89281,90,0,0,,1,28.50976,26.78319,23.50199
1785726032,27.29648,74.72343,90,0,0,,1,28.50976,26.78319,23.50199
1785726032,27.35256,74.92638,90,0,0,,1,28.54363,26.81705,23.53585
1785726033,27.22438,74.8333,90,0,0,,1,28.54363,26.85092,23.50199
1785726034,27.32319,74.86687,90,0,0,,1,28.57749,26.85092,23.50199
1785726034,27.42199,74.91112,90,0,0,,1,28.47589,26.85092,23.46812
1785726035,27.30983,74.89433,90,0,0,,1,28.54363,26.85092,23.53585
1785726036,27.32319,74.81194,90,0,0,,1,28.50976,26.78319,23.53585
1785726036,27.32319,74.82414,90,0,0,,1,28.50976,26.81705,23.53585
1785726037,27.32319,74.85619,90,0,0,,1,28.54363,26.81705,23.53585
1785726038,27.30983,74.7982,90,0,0,,1,28.54363,26.81705,23.50199
1785726038,27.35256,74.7982,90,0,0,,1,28.50976,26.81705,23.50199
1785726039,27.33921,74.84856,90,0,0,,1,28.54363,26.88478,23.50199
1785726040,27.33921,74.74326,90,0,0,,1,28.54363,26.88478,23.50199
1785726040,27.30983,74.84245,90,0,0,,1,28.50976,26.81705,23.50199
1785726041,27.29648,74.74326,90,0,0,,1,28.54363,26.78319,23.50199
1785726042,27.29648,74.71122,90,0,0,,1,28.50976,26.81705,23.50199
1785726042,27.37926,74.963,90,0,0,,1,28.50976,26.81705,23.50199
1785726043,27.36591,74.7921,90,0,0,,1,28.47589,26.85092,23.50199
1785726044,27.39528,74.78752,90,0,0,,1,28.54363,26.81705,23.50199
1785726044,27.32319,74.77989,90,0,0,,1,28.54363,26.81705,23.50199
1785726045,27.30983,74.74784,90,0,0,,1,28.50976,26.85092,23.50199
1785726046,27.32319,74.77074,90,0,0,,1,28.47589,26.81705,23.50199
1785726046,27.35256,74.73716,90,0,0,,1,28.50976,26.81705,23.50199
1785726047,27.33921,74.93401,90,0,0,,1,28.50976,26.85092,23.50199
1785726048,27.29648,74.9218,90,0,0,,1,28.54363,26.74932,23.50199
1785726048,27.28046,74.81499,90,0,0,,1,28.54363,26.88478,23.50199
1785726049,27.30983,74.78905,90,0,0,,1,28.47589,26.78319,23.46812
1785726050,27.30983,74.74784,90,0,0,,1,28.50976,26.85092,23.50199
1785726051,27.30983,74.76616,90,0,0,,1,28.54363,26.81705,23.50199
1785726051,27.32319,74.77989,90,0,0,,1,28.54363,26.78319,23.53585
1785726052,27.33921,74.93401,90,0,0,,1,28.50976,26.78319,23.50199
1785726053,27.21103,74.87144,90,0,0,,1,28.50976,26.81705,23.46812
1785726053,27.30983,74.84245,90,0,0,,1,28.50976,26.78319,23.50199
1785726054,27.28046,74.82414,90,0,0,,1,28.47589,26.81705,23.50199
1785726055,27.33921,74.83788,90,0,0,,1,28.47589,26.81705,23.50199
1785726055,27.32319,74.83482,90,0,0,,1,28.50976,26.85092,23.50199
1785726056,27.37926,74.9218,90,0,0,,1,28.50976,26.85092,23.50199
1785726057,27.30983,74.88518,90,0,0,,1,28.54363,26.81705,23.50199
1785726057,27.28046,74.82414,90,0,0,,1,28.50976,26.81705,23.53585
1785726058,27.32319,74.7921,90,0,0,,1,28.57749,26.91865,23.50199
1785726059,27.25376,74.82872,90,0,0,,1,28.50976,26.85092,23.46812
1785726059,27.37926,74.78294,90,0,0,,1,28.54363,26.74932,23.50199
1785726060,27.36591,74.92027,90,0,0,,1,28.50976,26.81705,23.46812
1785726061,27.32319,74.87602,90,0,0,,1,28.54363,26.81705,23.50199
1785726061,27.33921,74.76463,90,0,0,,1,28.50976,26.81705,23.50199
1785726062,27.32319,74.83482,90,0,0,,1,28.54363,26.85092,23.50199
1785726063,27.25376,74.91264,90,0,0,,1,28.50976,26.85092,23.50199
1785726063,27.33921,75.01793,90,0,0,,1,28.54363,26.81705,23.50199
1785726064,27.33921,74.81651,90,0,0,,1,28.54363,26.81705,23.46812
1785726065,27.26711,74.8333,90,0,0,,1,28.57749,26.81705,23.50199
1785726065,27.30983,74.85313,90,0,0,,1,28.50976,26.81705,23.53585
1785726066,27.30983,74.93553,90,0,0,,1,28.54363,26.81705,23.53585
1785726067,27.33921,74.82872,90,0,0,,1,28.54363,26.81705,23.46812
1785726067,27.33921,74.84856,90,0,0,,1,28.50976,26.78319,23.53585
1785726068,27.28046,74.88823,90,0,0,,1,28.54363,26.88478,23.50199
1785726069,27.33921,74.76463,90,0,0,,1,28.50976,26.85092,23.50199
1785726070,27.33921,74.83788,90,0,0,,1,28.54363,26.81705,23.53585
1785726070,27.36591,74.77074,90,0,0,,1,28.50976,26.85092,23.50199
1785726071,27.33921,74.81651,90,0,0,,1,28.50976,26.85092,23.50199
1785726072,27.33921,74.78447,90,0,0,,1,28.54363,26.78319,23.50199
1785726072,27.35256,74.757,90,0,0,,1,28.50976,26.85092,23.50199
1785726073,27.30983,74.82109,90,0,0,,1,28.50976,26.81705,23.56952
1785726074,27.29648,74.84856,90,0,0,,1,28.50976,26.78319,23.50199
1785726074,27.37926,74.86992,90,0,0,,1,28.50976,26.78319,23.46812
1785726075,27.33921,74.83788,90,0,0,,1,28.57749,26.85092,23.50199
1785726076,27.33921,74.91264,90,0,0,,1,28.50976,26.85092,23.53585
1785726076,27.30983,74.90654,90,0,0,,1,28.54363,26.81705,23.53585
