TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1785466800,28.37263,73.95895,90,0,0,,1,29.39028,27.42644,24.41496
1785466800,28.41268,73.91318,90,0,0,,1,29.39028,27.46011,24.41496
1785466801,28.3566,73.85977,90,0,0,,1,29.39028,27.42644,24.3811
1785466802,28.3299,73.86435,90,0,0,,1,29.35642,27.42644,24.41496
1785466803,28.3566,73.79416,90,0,0,,1,29.39028,27.46011,24.41496
1785466803,28.29786,73.89944,90,0,0,,1,29.35642,27.49417,24.41496
1785466804,28.4287,73.83231,90,0,0,,1,29.42415,27.46011,24.3811
1785466805,28.31655,73.60342,90,0,0,,1,29.42415,27.46011,24.41496
1785466805,28.45541,73.60342,90,0,0,,1,29.39028,27.46011,24.41496
1785466806,28.38598,73.47066,90,0,0,,1,29.39028,27.46011,24.41496
1785466807,28.34325,73.46151,90,0,0,,1,29.39028,27.42644,24.44883
1785466807,28.3566,73.35928,90,0,0,,1,29.39028,27.49417,24.3811
1785466808,28.39933,73.26315,90,0,0,,1,29.39028,27.42644,24.41496
1785466809,28.37263,73.23262,90,0,0,,1,29.35642,27.42644,24.41496
1785466809,28.3299,73.09529,90,0,0,,1,29.35642,27.49417,24.41496
1785466810,28.34325,73.03426,90,0,0,,1,29.39028,27.42644,24.41496
1785466811,28.25513,72.92897,90,0,0,,1,29.39028,27.46011,24.3811
1785466811,28.34325,72.98085,90,0,0,,1,29.39028,27.42644,24.41496
1785466812,28.29786,72.92897,90,0,0,,1,29.45802,27.46011,24.41496
1785466813,28.38598,72.99001,90,0,0,,1,29.39028,27.46011,24.3811
1785466813,28.3299,72.91524,90,0,0,,1,29.39028,27.46011,24.3811
1785466814,28.4287,72.99916,90,0,0,,1,29.39028,27.46011,24.3811
1785466815,28.24178,72.78859,90,0,0,,1,29.39028,27.46011,24.41496
1785466815,28.4287,73.09834,90,0,0,,1,29.39028,27.49417,24.3811
1785466816,28.3566,73.01595,90,0,0,,1,29.35642,27.49417,24.41496
1785466817,28.27115,73.0724,90,0,0,,1,29.42415,27.49417,24.3811
1785466817,28.3566,72.99458,90,0,0,,1,29.39028,27.42644,24.44883
1785466818,28.27115,72.95338,90,0,0,,1,29.39028,27.42644,24.44883
1785466819,28.34325,73.16243,90,0,0,,1,29.35642,27.46011,24.3811
1785466819,28.31655,73.20973,90,0,0,,1,29.39028,27.46011,24.41496
1785466820,28.4287,73.53475,90,0,0,,1,29.42415,27.42644,24.41496
1785466821,28.37263,73.78653,90,0,0,,1,29.35642,27.49417,24.3811
1785466822,28.29786,74.05966,90,0,0,,1,29.39028,27.42644,24.44883
1785466822,28.3566,74.39079,90,0,0,,1,29.35642,27.49417,24.41496
1785466823,28.3299,74.77074,90,0,0,,1,29.35642,27.49417,24.44883
1785466824,28.34325,74.79362,90,0,0,,1,29.42415,27.42644,24.41496
1785466824,28.25513,75.18883,90,0,0,,1,29.35642,27.46011,24.3811
1785466825,28.22843,75.22545,90,0,0,,1,29.39028,27.49417,24.41496
1785466826,28.3566,75.32922,90,0,0,,1,29.39028,27.46011,24.41496
1785466826,28.3566,75.15984,90,0,0,,1,29.35642,27.46011,24.41496
1785466827,28.47143,75.23918,90,0,0,,1,29.42415,27.42644,24.41496
1785466828,28.3299,75.23918,90,0,0,,1,29.39028,27.49417,24.41496
1785466828,28.3299,75.2285,90,0,0,,1,29.39028,27.46011,24.3811
1785466829,28.24178,75.2514,90,0,0,,1,29.39028,27.49417,24.41496
1785466830,28.44205,75.34905,90,0,0,,1,29.39028,27.46011,24.41496
1785466830,28.29786,75.27428,90,0,0,,1,29.35642,27.42644,24.41496
1785466831,28.3566,75.17967,90,0,0,,1,29.35642,27.42644,24.3811
1785466832,28.34325,74.99809,90,0,0,,1,29.45802,27.49417,24.41496
1785466832,28.3566,74.84245,90,0,0,,1,29.39028,27.42644,24.41496
1785466833,28.41268,74.86229,90,0,0,,1,29.39028,27.46011,24.41496
1785466834,28.2845,74.59068,90,0,0,,1,29.39028,27.46011,24.41496
1785466834,28.29786,74.61356,90,0,0,,1,29.39028,27.42644,24.41496
1785466835,28.38598,74.51743,90,0,0,,1,29.39028,27.39258,24.41496
1785466836,28.38598,74.39841,90,0,0,,1,29.42415,27.46011,24.3811
1785466836,28.27115,74.35264,90,0,0,,1,29.35642,27.46011,24.3811
1785466837,28.39933,74.13443,90,0,0,,1,29.39028,27.42644,24.44883
1785466838,28.27115,74.18326,90,0,0,,1,29.35642,27.46011,24.3811
1785466838,28.39933,74.12527,90,0,0,,1,29.39028,27.49417,24.41496
1785466839,28.38598,74.02762,90,0,0,,1,29.39028,27.42644,24.41496
1785466840,28.3566,73.98642,90,0,0,,1,29.39028,27.42644,24.41496
1785466841,28.31655,73.96811,90,0,0,,1,29.35642,27.46011,24.41496
1785466841,28.37263,74.06424,90,0,0,,1,29.39028,27.46011,24.3811
1785466842,28.2845,73.97269,90,0,0,,1,29.35642,27.46011,24.3811
1785466843,28.29786,73.91013,90,0,0,,1,29.35642,27.42644,24.41496
1785466843,28.3566,74.00931,90,0,0,,1,29.39028,27.42644,24.41496
1785466844,28.29786,74.02762,90,0,0,,1,29.35642,27.46011,24.3811
1785466845,28.31655,74.10544,90,0,0,,1,29.42415,27.42644,24.41496
1785466845,28.2845,73.90555,90,0,0,,1,29.39028,27.46011,24.44883
1785466846,28.3566,73.85977,90,0,0,,1,29.35642,27.49417,24.41496
1785466847,28.3299,73.88571,90,0,0,,1,29.39028,27.46011,24.41496
1785466847,28.3566,73.86893,90,0,0,,1,29.35642,27.42644,24.41496
1785466848,28.3299,73.83231,90,0,0,,1,29.42415,27.42644,24.41496
1785466849,28.29786,73.95132,90,0,0,,1,29.35642,27.46011,24.3811
1785466849,28.31655,74.01999,90,0,0,,1,29.35642,27.49417,24.41496
1785466850,28.39933,74.21072,90,0,0,,1,29.35642,27.46011,24.41496
