TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1784689200,27.09621,83.63317,90,0,228,,1,26.85092,27.12165,23.0962
1784689201,26.96803,83.36004,90,0,228,,1,26.81705,27.15551,23.13006
1784689201,26.98405,83.17693,90,0,228,,1,26.88478,27.08778,23.1978
1784689202,27.05348,83.15404,90,0,228,,1,26.95252,27.15551,23.23146
1784689203,26.96803,83.00755,90,0,228,,1,26.68159,27.15551,23.0962
1784689203,27.04013,82.96483,90,0,229,,1,26.95252,27.32484,23.26533
1784689204,26.92798,82.80003,90,0,228,,1,26.91865,27.18938,23.1978
1784689205,27.02411,82.8687,90,0,229,,1,26.88478,27.12165,23.23146
1784689205,26.95468,82.96178,90,0,228,,1,26.85092,27.15551,23.16393
1784689206,26.95468,82.9099,90,0,228,,1,26.88478,27.18938,23.1978
1784689207,27.05348,83.10368,90,0,228,,1,26.95252,27.12165,23.23146
1784689207,27.01076,83.26696,90,0,228,,1,26.71565,27.35871,23.23146
1784689208,27.04013,83.505,90,0,228,,1,26.98638,27.02005,23.16393
1784689209,27.02411,83.70641,90,0,228,,1,26.95252,27.12165,23.16393
1784689210,27.05348,83.94141,90,0,228,,1,26.88478,26.95252,23.26533
1784689210,27.06684,84.23438,90,0,228,,1,26.85092,27.15551,23.1978
1784689211,26.99741,84.51667,90,0,228,,1,26.98638,27.25711,23.16393
1784689212,27.13893,84.78371,90,0,228,,1,26.88478,26.98638,23.29919
1784689212,27.09621,85.10414,90,0,229,,1,26.81705,27.12165,23.1978
1784689213,27.01076,85.25368,90,0,228,,1,26.91865,27.12165,23.26533
1784689214,27.04013,85.53292,90,0,229,,1,27.02005,27.02005,23.13006
1784689214,27.06684,85.83047,90,0,228,,1,26.95252,27.08778,23.26533
1784689215,27.08286,86.10208,90,0,228,,1,26.88478,27.12165,23.1978
1784689216,27.13893,86.43931,90,0,228,,1,26.88478,27.18938,23.23146
1784689216,27.15228,86.71091,90,0,228,,1,26.91865,26.98638,23.1978
1784689217,27.12291,86.88029,90,0,228,,1,26.88478,27.05412,23.23146
1784689218,27.21103,87.16258,90,0,228,,1,27.02005,27.18938,23.23146
1784689218,27.13893,87.11375,90,0,228,,1,26.85092,27.15551,23.1978
1784689219,27.12291,87.44793,90,0,228,,1,26.91865,27.12165,23.26533
1784689220,27.08286,87.55322,90,0,228,,1,27.05412,27.18938,23.1978
1784689220,27.04013,87.58068,90,0,228,,1,26.91865,27.22325,23.1978
1784689221,27.12291,87.60357,90,0,228,,1,26.85092,27.15551,23.23146
1784689222,27.02411,87.69054,90,0,228,,1,26.85092,27.12165,23.1978
1784689222,26.98405,87.51507,90,0,229,,1,26.91865,27.18938,23.13006
1784689223,27.04013,87.58984,90,0,228,,1,26.85092,27.22325,23.29919
1784689224,27.02411,87.27703,90,0,228,,1,26.91865,27.18938,23.26533
1784689224,27.05348,87.08934,90,0,228,,1,26.85092,27.22325,23.1978
1784689225,27.05348,86.70481,90,0,228,,1,26.74932,27.05412,23.23146
1784689226,26.96803,86.45457,90,0,228,,1,26.95252,27.08778,23.26533
1784689227,26.99741,86.12039,90,0,228,,1,26.95252,27.25711,23.13006
1784689227,26.98405,85.98306,90,0,228,,1,26.98638,26.98638,23.16393
1784689228,26.99741,85.75723,90,0,228,,1,26.78319,27.29098,23.1978
1784689229,27.01076,85.57565,90,0,228,,1,26.98638,27.18938,23.16393
1784689229,26.99741,85.39559,90,0,228,,1,26.91865,27.15551,23.16393
1784689230,26.92798,85.19112,90,0,228,,1,26.78319,27.15551,23.23146
1784689231,27.09621,84.81117,90,0,228,,1,26.95252,27.18938,23.1978
1784689231,26.95468,84.80507,90,0,228,,1,26.95252,27.12165,23.16393
