TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1786244400,26.75708,84.75013,90,0,218,,7,27.52784,26.81705,21.98083
1786244400,26.77043,84.69215,90,0,218,,0,27.56171,26.85092,21.94696
1786244401,26.82918,84.85237,90,0,218,,0,27.56171,26.85092,21.9133
1786244402,26.77043,84.83711,90,0,218,,0,27.52784,26.85092,21.9133
1786244403,26.71435,84.75929,90,0,219,,0,27.56171,26.88478,21.87943
1786244403,26.74372,84.80965,90,0,218,,0,27.52784,26.85092,21.94696
1786244404,26.77043,84.81575,90,0,219,,0,27.52784,26.85092,21.98083
1786244405,26.71435,84.75929,90,0,218,,7,27.49417,26.78319,21.94696
1786244405,26.82918,84.97597,90,0,218,,6,27.56171,26.78319,21.98083
1786244406,26.77043,84.89815,90,0,218,,0,27.56171,26.78319,21.94696
1786244407,26.68765,84.89662,90,0,218,,0,27.46011,26.81705,21.87943
1786244407,26.81315,84.91951,90,0,218,,9,27.52784,26.91865,21.9133
1786244408,26.701,84.9424,90,0,218,,0,27.52784,26.78319,21.9133
1786244409,26.6743,84.95308,90,0,218,,0,27.52784,26.88478,22.01469
1786244409,26.73037,84.84627,90,0,218,,0,27.52784,26.78319,21.98083
1786244410,26.78645,84.97597,90,0,218,,5,27.56171,26.74932,21.9133
1786244411,26.74372,84.86916,90,0,218,,0,27.59557,26.78319,21.9133
1786244411,26.77043,84.89815,90,0,218,,0,27.52784,26.71565,21.98083
1786244412,26.71435,84.92409,90,0,218,,0,27.52784,26.81705,21.98083
1786244413,26.78645,84.85085,90,0,218,,0,27.56171,26.85092,21.9133
1786244413,26.77043,85.04311,90,0,218,,0,27.56171,26.78319,21.94696
1786244414,26.74372,85.04463,90,0,218,,0,27.46011,26.85092,21.94696
1786244415,26.77043,85.01259,90,0,218,,3,27.56171,26.78319,22.01469
1786244415,26.84253,85.09346,90,0,218,,0,27.52784,26.85092,21.9133
