TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1785639600,27.59022,73.65377,90,0,0,,1,28.64523,26.98638,23.53585
1785639600,27.63294,73.52407,90,0,0,,1,28.61136,26.95252,23.56952
1785639601,27.52079,73.64767,90,0,0,,1,28.61136,26.98638,23.56952
1785639602,27.60624,73.57137,90,0,0,,1,28.61136,26.95252,23.56952
1785639602,27.53414,73.44778,90,0,0,,1,28.61136,27.02005,23.53585
1785639603,27.49409,73.42794,90,0,0,,1,28.61136,26.95252,23.56952
1785639604,27.57687,73.52407,90,0,0,,1,28.57749,26.98638,23.56952
1785639604,27.59022,73.54696,90,0,0,,1,28.57749,26.95252,23.56952
1785639605,27.55016,73.50576,90,0,0,,1,28.57749,26.95252,23.56952
1785639606,27.59022,73.55764,90,0,0,,1,28.54363,26.98638,23.56952
1785639606,27.56351,73.45541,90,0,0,,1,28.64523,26.98638,23.56952
1785639607,27.59022,73.25857,90,0,0,,1,28.61136,26.95252,23.53585
1785639608,27.49409,73.46151,90,0,0,,1,28.61136,26.98638,23.56952
1785639608,27.57687,73.64004,90,0,0,,1,28.61136,26.91865,23.56952
1785639609,27.59022,73.45083,90,0,0,,1,28.61136,26.98638,23.60338
1785639610,27.60624,73.47524,90,0,0,,1,28.57749,27.02005,23.56952
1785639610,27.57687,73.49203,90,0,0,,1,28.57749,26.98638,23.56952
1785639611,27.60624,73.4966,90,0,0,,1,28.61136,26.95252,23.60338
1785639612,27.59022,73.49355,90,0,0,,1,28.61136,26.98638,23.53585
1785639613,27.57687,73.34249,90,0,0,,1,28.61136,26.98638,23.60338
1785639613,27.50744,73.33639,90,0,0,,1,28.61136,26.98638,23.56952
1785639614,27.56351,73.30587,90,0,0,,1,28.57749,26.95252,23.56952
1785639615,27.49409,73.32265,90,0,0,,1,28.61136,26.95252,23.56952
1785639615,27.57687,73.4371,90,0,0,,1,28.64523,26.98638,23.56952
1785639616,27.53414,73.2784,90,0,0,,1,28.61136,26.95252,23.56952
1785639617,27.53414,73.29061,90,0,0,,1,28.57749,27.02005,23.60338
1785639617,27.49409,73.30129,90,0,0,,1,28.67909,26.98638,23.53585
1785639618,27.55016,73.2723,90,0,0,,1,28.64523,27.02005,23.56952
1785639619,27.56351,73.16853,90,0,0,,1,28.61136,26.98638,23.56952
1785639619,27.61959,73.28756,90,0,0,,1,28.64523,26.98638,23.53585
1785639620,27.60624,73.30587,90,0,0,,1,28.64523,26.98638,23.56952
1785639621,27.56351,73.18074,90,0,0,,1,28.61136,26.95252,23.56952
1785639621,27.57687,73.27688,90,0,0,,1,28.61136,26.98638,23.56952
1785639622,27.56351,73.09377,90,0,0,,1,28.61136,26.98638,23.56952
1785639623,27.63294,73.2372,90,0,0,,1,28.57749,26.98638,23.56952
1785639623,27.52079,73.20058,90,0,0,,1,28.64523,26.98638,23.56952
1785639624,27.53414,73.19447,90,0,0,,1,28.57749,27.02005,23.56952
1785639625,27.50744,73.12276,90,0,0,,1,28.61136,27.02005,23.56952
1785639625,27.55016,73.13191,90,0,0,,1,28.61136,27.02005,23.60338
1785639626,27.57687,73.19447,90,0,0,,1,28.64523,27.02005,23.56952
1785639627,27.52079,73.18074,90,0,0,,1,28.64523,27.02005,23.56952
1785639627,27.50744,73.13496,90,0,0,,1,28.61136,26.98638,23.53585
1785639628,27.53414,73.16243,90,0,0,,1,28.64523,26.95252,23.60338
1785639629,27.49409,73.06783,90,0,0,,1,28.64523,27.02005,23.56952
1785639629,27.57687,73.26772,90,0,0,,1,28.64523,26.98638,23.56952
1785639630,27.61959,73.17159,90,0,0,,1,28.61136,26.98638,23.56952
1785639631,27.49409,73.16396,90,0,0,,1,28.61136,26.98638,23.56952
1785639632,27.60624,73.23262,90,0,0,,1,28.64523,26.95252,23.56952
1785639632,27.53414,73.14107,90,0,0,,1,28.61136,26.98638,23.56952
1785639633,27.57687,73.25552,90,0,0,,1,28.57749,26.95252,23.60338
1785639634,27.57687,73.36385,90,0,0,,1,28.57749,26.95252,23.56952
1785639634,27.55016,73.29214,90,0,0,,1,28.64523,26.98638,23.56952
1785639635,27.56351,73.25399,90,0,0,,1,28.61136,26.98638,23.56952
1785639636,27.59022,73.15327,90,0,0,,1,28.64523,27.02005,23.56952
1785639636,27.56351,73.20058,90,0,0,,1,28.54363,26.98638,23.56952
1785639637,27.60624,73.35928,90,0,0,,1,28.57749,27.02005,23.56952
1785639638,27.52079,73.37301,90,0,0,,1,28.57749,27.02005,23.56952
1785639638,27.55016,73.35622,90,0,0,,1,28.64523,27.02005,23.56952
1785639639,27.57687,73.62936,90,0,0,,1,28.57749,26.98638,23.56952
1785639640,27.57687,73.8735,90,0,0,,1,28.57749,26.98638,23.56952
