TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1787454000,28.12963,77.62722,159,0,,,,28.2727,29.18709,24.88849
1787454001,28.14298,77.57839,159,0,,,,28.30656,29.01776,24.82096
1787454001,28.14298,77.64095,159,0,,,,28.20496,29.05162,24.71936
1787454002,28.11627,77.65469,159,0,,,,28.3743,29.01776,24.78709
1787454003,28.11627,77.55093,159,0,,,,28.34043,28.95002,24.75323
1787454003,27.9881,77.53109,159,0,,,,28.20496,29.05162,24.92235
1787454004,28.11627,77.54025,159,0,,,,28.23883,29.08549,24.75323
1787454005,28.10025,77.43191,159,0,,,,28.3743,29.15322,24.95622
1787454005,28.14298,77.57839,159,0,,,,28.20496,29.05162,24.92235
1787454006,28.0869,77.64706,159,0,,,,28.34043,28.98389,24.85462
1787454007,28.03082,77.54025,159,0,,,,28.23883,28.84842,24.99009
1787454007,28.0602,77.46395,159,0,,,,28.3743,29.01776,24.75323
1787454008,28.01747,77.55856,159,0,,,,28.23883,29.01776,24.95622
1787454009,28.12963,77.51278,159,0,,,,28.34043,29.01776,24.78709
1787454009,28.10025,77.43191,159,0,,,,28.30656,29.08549,24.82096
1787454010,28.07355,77.5082,160,0,,,,28.34043,28.98389,24.85462
1787454011,28.07355,77.48684,159,0,,,,28.3743,29.01776,24.82096
1787454011,28.10025,77.52651,159,0,,,,28.2727,28.98389,24.88849
1787454012,28.12963,77.52193,159,0,,,,28.30656,28.95002,24.75323
1787454013,28.10025,77.47311,159,0,,,,28.30656,28.78069,24.78709
1787454013,28.10025,77.44411,159,0,,,,28.3743,29.05162,24.92235
1787454014,28.04417,77.41817,159,0,,,,28.3743,29.01776,24.85462
1787454015,28.0869,77.45022,159,0,,,,28.30656,28.81456,24.95622
1787454015,28.07355,77.40444,159,0,,,,28.3743,29.05162,24.65183
1787454016,28.10025,77.35867,159,0,,,,28.30656,29.08549,24.85462
1787454017,28.0869,77.38613,159,0,,,,28.30656,28.84842,24.95622
1787454017,28.07355,77.49905,159,0,,,,28.30656,28.91616,24.92235
1787454018,28.15633,77.5494,159,0,,,,28.40816,29.11935,24.61796
1787454019,28.0602,77.44411,159,0,,,,28.20496,29.01776,24.92235
1787454019,28.10025,77.36782,159,0,,,,28.34043,29.08549,24.82096
1787454020,28.10025,77.64095,159,0,,,,28.2727,29.05162,24.88849
1787454021,28.0869,77.45937,160,0,,,,28.2727,28.95002,24.82096
1787454021,28.10025,77.39071,159,0,,,,28.34043,28.84842,24.82096
1787454022,28.0602,77.47311,159,0,,,,28.30656,28.95002,24.88849
1787454023,28.07355,77.53109,159,0,,,,28.30656,29.11935,24.75323
1787454023,28.17235,77.49142,159,0,,,,28.30656,29.08549,24.82096
1787454024,28.12963,77.48074,159,0,,,,28.34043,29.05162,24.82096
1787454025,28.03082,77.467,159,0,,,,28.23883,28.98389,24.82096
1787454025,28.10025,77.42275,159,0,,,,28.3743,28.91616,24.88849
1787454026,28.14298,77.62875,159,0,,,,28.3743,28.84842,24.95622
1787454026,28.0869,77.65926,159,0,,,,28.34043,29.15322,24.88849
1787454027,27.9881,77.48684,159,0,,,,28.23883,28.95002,24.82096
1787454028,28.0869,77.58602,159,0,,,,28.2727,28.95002,24.78709
1787454028,27.9881,77.4258,159,0,,,,28.2727,29.08549,24.75323
1787454029,28.03082,77.59212,159,0,,,,28.3743,28.88229,24.71936
1787454030,28.0602,77.5906,159,0,,,,28.2727,28.95002,24.85462
1787454030,28.01747,77.56924,159,0,,,,28.2727,28.95002,24.68549
1787454031,28.17235,77.61806,159,0,,,,28.3743,29.05162,24.82096
1787454032,27.97475,77.47311,159,0,,,,28.30656,28.91616,24.95622
1787454032,28.15633,77.54025,159,0,,,,28.34043,28.95002,24.92235
1787454033,28.01747,77.60891,159,0,,,,28.34043,29.01776,24.82096
1787454034,28.10025,77.57839,159,0,,,,28.30656,28.95002,24.88849
1787454034,28.0602,77.66079,159,0,,,,28.2727,28.84842,24.71936
1787454035,28.03082,77.51888,159,0,,,,28.34043,28.95002,24.68549
1787454036,28.07355,77.56008,159,0,,,,28.44203,28.98389,24.85462
1787454036,28.14298,77.57839,159,0,,,,28.30656,28.95002,24.85462
1787454037,28.12963,77.58602,159,0,,,,28.34043,29.11935,24.88849
1787454038,28.00145,77.62722,159,0,,,,28.3743,29.01776,24.71936
1787454038,28.11627,77.70657,159,0,,,,28.34043,28.88229,24.75323
1787454039,28.14298,77.64095,159,0,,,,28.34043,28.95002,24.82096
1787454040,28.12963,77.75235,159,0,,,,28.30656,28.98389,24.75323
1787454040,28.07355,77.64553,159,0,,,,28.34043,29.05162,24.92235
1787454041,28.12963,77.74166,159,0,,,,28.30656,28.95002,24.88849
1787454042,28.0602,77.70504,159,0,,,,28.30656,28.88229,24.71936
1787454042,28.0602,77.69283,159,0,,,,28.3743,28.91616,24.92235
1787454043,28.04417,77.74166,159,0,,,,28.34043,28.91616,24.99009
1787454044,28.03082,77.61349,159,0,,,,28.34043,28.95002,24.78709
1787454044,28.11627,77.75082,159,0,,,,28.34043,29.01776,24.78709
1787454045,28.11627,77.65469,159,0,,,,28.30656,28.95002,24.88849
1787454046,28.0869,77.7203,159,0,,,,28.20496,28.91616,24.82096
1787454046,28.14298,77.65011,159,0,,,,28.2727,28.91616,24.95622
1787454047,28.10025,77.80728,159,0,,,,28.30656,29.11935,24.82096
1787454048,28.0869,77.63638,159,0,,,,28.20496,28.81456,24.85462
1787454048,28.14298,77.70199,159,0,,,,28.34043,28.88229,24.78709
1787454049,28.14298,77.7554,159,0,,,,28.34043,28.84842,24.68549
1787454050,28.10025,77.7142,159,0,,,,28.2727,28.98389,24.88849
1787454050,28.0869,77.79355,159,0,,,,28.20496,29.08549,24.85462
1787454051,28.01747,77.64095,159,0,,,,28.34043,29.08549,24.85462
1787454052,28.0869,77.75235,159,0,,,,28.20496,28.91616,24.78709
1787454052,28.19905,77.67452,159,0,,,,28.3743,29.11935,24.85462
1787454053,28.00145,77.74166,159,0,,,,28.34043,29.22095,24.78709
1787454054,28.07355,77.70657,159,0,,,,28.34043,28.95002,24.71936
1787454054,28.10025,77.673,159,0,,,,28.3743,28.91616,24.78709
1787454055,28.15633,77.72793,159,0,,,,28.34043,29.01776,24.85462
1787454056,28.15633,77.67452,159,0,,,,28.2727,29.11935,24.95622
1787454056,28.15633,77.71572,159,0,,,,28.30656,28.91616,24.95622
1787454057,28.14298,77.65011,159,0,,,,28.3743,29.01776,25.02375
1787454058,28.0602,77.69283,159,0,,,,28.20496,29.08549,24.85462
1787454058,28.0602,77.72488,159,0,,,,28.40816,28.95002,24.78709
1787454059,28.11627,77.70657,160,0,,,,28.34043,29.01776,24.92235
1787454060,28.00145,77.59518,159,0,,,,28.2727,29.01776,24.82096
1787454060,28.04417,77.71114,159,0,,,,28.2727,29.11935,24.82096
1787454061,28.07355,77.71877,159,0,,,,28.34043,28.88229,24.92235
1787454062,27.94537,77.68673,159,0,,,,28.30656,29.11935,24.85462
1787454062,28.11627,77.71877,159,0,,,,28.40816,29.15322,24.92235
