TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1784257200,29.31792,77.18318,318,0,236,,1,30.54194,30.67761,26.37719
1784257200,29.36065,77.36172,318,0,236,,1,30.57581,30.50807,26.51246
1784257201,29.374,78.06821,318,0,237,,1,30.57581,30.64374,26.51246
1784257202,29.29122,78.63432,318,0,236,,1,30.47441,30.60987,26.51246
1784257202,29.38735,79.10735,318,0,237,,1,30.54194,30.74534,26.54632
1784257203,29.36065,79.30267,318,0,237,,1,30.47441,30.64374,26.44473
1784257204,29.374,79.32708,318,0,237,,1,30.54194,30.64374,26.37719
1784257205,29.374,79.50408,319,0,237,,1,30.40647,30.64374,26.47879
1784257205,29.36065,79.81537,318,0,237,,1,30.54194,30.47441,26.37719
1784257206,29.3473,80.11444,318,0,236,,1,30.47441,30.64374,26.44473
1784257207,29.31792,80.36012,318,0,236,,1,30.57581,30.47441,26.47879
1784257207,29.26184,80.36622,318,0,237,,1,30.40647,30.64374,26.47879
1784257208,29.44877,80.40284,318,0,236,,1,30.47441,30.57581,26.51246
1784257209,29.3473,80.25178,318,0,237,,1,30.50807,30.54194,26.47879
1784257209,29.40337,80.45625,318,0,236,,1,30.54194,30.57581,26.44473
1784257210,29.41939,80.5539,318,0,236,,1,30.33874,30.54194,26.54632
1784257211,29.38735,80.72633,318,0,237,,1,30.50807,30.71147,26.47879
1784257211,29.3473,80.5478,318,0,236,,1,30.50807,30.60987,26.47879
1784257212,29.36065,80.11902,318,0,237,,1,30.54194,30.64374,26.44473
1784257213,29.41939,79.92523,318,0,236,,1,30.47441,30.74534,26.44473
1784257213,29.36065,79.55444,319,0,238,,1,30.64374,30.64374,26.44473
1784257214,29.38735,79.17143,318,0,236,,1,30.57581,30.60987,26.44473
1784257215,29.43274,78.78233,318,0,237,,1,30.60987,30.57581,26.47879
1784257215,29.44877,78.46189,318,0,236,,1,30.50807,30.67761,26.54632
1784257216,29.36065,77.99954,318,0,236,,1,30.50807,30.71147,26.51246
1784257217,29.31792,77.71877,318,0,236,,1,30.57581,30.54194,26.44473
1784257217,29.3473,77.48226,318,0,235,,1,30.44034,30.60987,26.44473
1784257218,29.36065,77.46395,318,0,236,,1,30.57581,30.50807,26.58019
1784257219,29.29122,77.56466,318,0,236,,1,30.64374,30.57581,26.47879
1784257219,29.3473,77.53567,318,0,236,,1,30.47441,30.54194,26.44473
1784257220,29.36065,77.65469,318,0,237,,1,30.47441,30.47441,26.47879
1784257221,29.33127,77.57381,318,0,236,,1,30.57581,30.64374,26.47879
1784257221,29.38735,77.45327,318,0,236,,1,30.57581,30.67761,26.44473
1784257222,29.36065,77.52804,318,0,238,,1,30.47441,30.54194,26.58019
1784257223,29.374,77.48989,318,0,237,,1,30.47441,30.54194,26.47879
1784257224,29.41939,77.54177,318,0,237,,1,30.54194,30.60987,26.41106
1784257224,29.47547,77.66079,318,0,237,,1,30.44034,30.60987,26.51246
1784257225,29.46212,77.9202,318,0,236,,1,30.50807,30.67761,26.51246
1784257226,29.374,78.00412,318,0,236,,1,30.50807,30.60987,26.44473
1784257226,29.40337,78.02243,318,0,236,,1,30.50807,30.57581,26.47879
1784257227,29.43274,77.90341,318,0,236,,1,30.44034,30.67761,26.47879
1784257228,29.41939,77.77371,318,0,236,,1,30.50807,30.60987,26.44473
1784257228,29.43274,77.72488,318,0,237,,1,30.40647,30.50807,26.47879
