TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1785898800,26.78645,79.29961,90,0,225,,1,27.73104,26.34333,22.11589
1785898800,26.77043,79.33624,90,0,224,,1,27.73104,26.37719,22.11589
1785898801,26.74372,79.34081,90,0,224,,1,27.73104,26.30946,22.11589
1785898802,26.84253,79.44915,90,0,225,,1,27.7649,26.37719,22.18362
1785898803,26.82918,79.35302,90,0,225,,1,27.73104,26.30946,22.08222
1785898803,26.71435,79.37591,90,0,225,,1,27.7649,26.30946,22.08222
1785898804,26.77043,79.30419,90,0,225,,1,27.79877,26.34333,22.18362
1785898805,26.75708,79.26147,90,0,225,,1,27.73104,26.37719,22.18362
1785898805,26.75708,79.30267,90,0,225,,1,27.73104,26.27559,22.14976
1785898806,26.73037,79.17143,90,0,224,,1,27.7649,26.30946,22.14976
1785898807,26.78645,79.25842,90,0,224,,1,27.7649,26.34333,22.11589
1785898807,26.78645,79.17448,90,0,224,,1,27.73104,26.34333,22.08222
1785898808,26.81315,79.19279,90,0,224,,1,27.7649,26.34333,22.14976
1785898809,26.84253,79.2401,90,0,225,,1,27.73104,26.37719,22.11589
1785898809,26.8986,79.23552,90,0,224,,1,27.73104,26.34333,22.11589
1785898810,26.85588,79.24467,90,0,224,,1,27.69717,26.37719,22.18362
1785898811,26.84253,79.23094,90,0,224,,1,27.7649,26.30946,22.11589
1785898811,26.85588,79.23399,90,0,225,,1,27.7649,26.34333,22.11589
1785898812,26.7998,79.21111,90,0,224,,1,27.7649,26.37719,22.08222
1785898813,26.75708,79.26147,90,0,226,,1,27.7649,26.37719,22.04836
1785898813,26.75708,79.28436,90,0,225,,1,27.69717,26.41106,22.18362
1785898814,26.74372,79.22636,90,0,225,,1,27.7649,26.41106,22.08222
1785898815,26.86923,79.27062,90,0,225,,1,27.7649,26.34333,22.18362
1785898815,26.86923,79.23857,90,0,224,,1,27.79877,26.37719,22.08222
1785898816,26.82918,79.30267,90,0,224,,1,27.7649,26.27559,22.21729
1785898817,26.85588,79.25689,90,0,224,,1,27.69717,26.37719,22.21729
1785898817,26.77043,79.14244,90,0,224,,1,27.73104,26.37719,22.08222
1785898818,26.81315,79.1516,90,0,224,,1,27.7649,26.34333,22.11589
1785898819,26.82918,79.22636,90,0,224,,1,27.69717,26.27559,22.18362
1785898819,26.75708,79.27215,90,0,224,,1,27.73104,26.37719,22.14976
1785898820,26.86923,79.17448,90,0,224,,1,27.73104,26.30946,22.14976
1785898821,26.7998,79.23094,90,0,224,,1,27.73104,26.41106,22.14976
1785898821,26.74372,79.25842,90,0,224,,1,27.7649,26.30946,22.14976
1785898822,26.81315,79.16075,90,0,225,,1,27.73104,26.37719,22.11589
1785898823,26.84253,79.18974,90,0,225,,1,27.7649,26.34333,22.14976
1785898824,26.85588,79.20348,90,0,225,,1,27.69717,26.34333,22.08222
1785898824,26.88525,79.30419,90,0,225,,1,27.73104,26.41106,22.11589
1785898825,26.74372,79.27978,90,0,225,,1,27.73104,26.27559,22.08222
1785898826,26.78645,79.25842,90,0,224,,1,27.69717,26.34333,22.11589
1785898826,26.84253,79.34539,90,0,224,,1,27.73104,26.37719,22.11589
1785898827,26.77043,79.28588,90,0,224,,1,27.69717,26.27559,22.11589
1785898828,26.7998,79.25231,90,0,224,,1,27.7649,26.47879,22.11589
1785898828,26.81315,79.20195,90,0,224,,1,27.7649,26.34333,22.08222
1785898829,26.78645,79.18517,90,0,224,,1,27.73104,26.34333,22.18362
1785898830,26.81315,79.0692,90,0,224,,1,27.69717,26.30946,22.21729
1785898830,26.81315,79.19279,90,0,224,,1,27.73104,26.27559,22.18362
1785898831,26.81315,79.3576,90,0,225,,1,27.73104,26.27559,22.08222
1785898832,26.84253,79.22026,90,0,224,,1,27.73104,26.30946,22.11589
1785898832,26.84253,79.30419,90,0,225,,1,27.73104,26.34333,22.08222
1785898833,26.81315,79.16075,90,0,225,,1,27.73104,26.34333,22.08222
1785898834,26.7998,79.1989,90,0,224,,1,27.73104,26.47879,22.21729
1785898834,26.91195,79.21721,90,0,225,,1,27.73104,26.41106,22.14976
1785898835,26.85588,79.34844,90,0,224,,1,27.73104,26.34333,22.08222
1785898836,26.81315,79.33624,90,0,224,,1,27.7649,26.41106,22.11589
1785898836,26.85588,79.33624,90,0,224,,1,27.73104,26.34333,22.11589
1785898837,26.78645,79.34081,90,0,224,,1,27.69717,26.37719,22.14976
1785898838,26.78645,79.24773,90,0,224,,1,27.73104,26.37719,22.08222
1785898838,26.75708,79.20805,90,0,224,,1,27.7649,26.34333,22.08222
1785898839,26.81315,79.26604,90,0,224,,1,27.7649,26.34333,22.14976
1785898840,26.82918,79.21721,90,0,224,,1,27.69717,26.37719,22.08222
1785898841,26.78645,79.22636,90,0,224,,1,27.73104,26.41106,22.08222
1785898841,26.73037,79.17143,90,0,224,,1,27.7649,26.41106,22.18362
1785898842,26.78645,79.29046,90,0,225,,1,27.73104,26.34333,22.14976
1785898843,26.81315,79.23399,90,0,225,,1,27.69717,26.34333,22.14976
1785898843,26.84253,79.17906,90,0,225,,1,27.73104,26.37719,22.11589
1785898844,26.84253,79.1989,90,0,225,,1,27.7649,26.34333,22.11589
1785898845,26.73037,79.22484,90,0,225,,1,27.73104,26.34333,22.14976
1785898845,26.74372,79.20653,90,0,225,,1,27.7649,26.41106,22.14976
1785898846,26.81315,79.26604,90,0,225,,1,27.73104,26.37719,22.18362
1785898847,26.78645,79.13481,90,0,224,,1,27.73104,26.37719,22.11589
1785898847,26.82918,79.18517,90,0,224,,1,27.7649,26.37719,22.08222
1785898848,26.81315,79.13023,90,0,224,,1,27.73104,26.30946,22.14976
1785898849,26.81315,79.27673,90,0,224,,1,27.69717,26.37719,22.14976
1785898849,26.82918,79.24925,90,0,224,,1,27.7649,26.37719,22.18362
1785898850,26.82918,79.27978,90,0,224,,1,27.73104,26.34333,22.14976
1785898851,26.7998,79.1577,90,0,224,,1,27.69717,26.44473,22.21729
1785898851,26.78645,79.19737,90,0,224,,1,27.69717,26.41106,22.11589
1785898852,26.82918,79.12413,90,0,225,,1,27.73104,26.34333,22.14976
1785898853,26.73037,79.0692,90,0,225,,1,27.69717,26.37719,22.14976
1785898853,26.82918,79.17601,90,0,225,,1,27.79877,26.24193,22.11589
1785898854,26.86923,79.20653,90,0,225,,1,27.7649,26.30946,22.14976
1785898855,26.78645,79.10277,90,0,225,,1,27.69717,26.34333,22.04836
1785898855,26.84253,79.02342,90,0,224,,1,27.73104,26.30946,22.11589
1785898856,26.6556,79.22636,90,0,224,,1,27.73104,26.30946,22.11589
1785898857,26.77043,79.22179,90,0,224,,1,27.69717,26.27559,22.08222
1785898857,26.84253,79.1165,90,0,224,,1,27.66331,26.30946,22.18362
1785898858,26.85588,79.22484,90,0,224,,1,27.69717,26.34333,22.11589
1785898859,26.82918,79.25842,90,0,225,,1,27.73104,26.37719,22.11589
1785898859,26.75708,79.1989,90,0,224,,1,27.73104,26.34333,22.08222
1785898860,26.85588,79.44152,90,0,224,,1,27.7649,26.30946,22.08222
1785898861,26.7998,79.3225,90,0,224,,1,27.73104,26.37719,22.14976
1785898862,26.81315,79.46288,90,0,224,,1,27.73104,26.34333,22.11589
1785898862,26.85588,79.20348,90,0,225,,1,27.73104,26.41106,22.11589
1785898863,26.88525,79.35455,90,0,225,,1,27.79877,26.34333,22.08222
1785898864,26.77043,79.24467,90,0,225,,1,27.66331,26.30946,22.14976
1785898864,26.7998,79.14854,90,0,225,,1,27.73104,26.37719,22.14976
1785898865,26.74372,79.25842,90,0,225,,1,27.73104,26.34333,22.14976
1785898866,26.6743,79.16685,90,0,224,,1,27.69717,26.34333,22.14976
1785898866,26.71435,79.22942,90,0,224,,1,27.73104,26.30946,22.04836
1785898867,26.82918,79.21721,90,0,224,,1,27.73104,26.30946,22.11589
1785898868,26.73037,79.22484,90,0,224,,1,27.73104,26.44473,22.04836
1785898868,26.85588,79.26604,90,0,224,,1,27.73104,26.37719,22.11589
1785898869,26.82918,79.21721,90,0,224,,1,27.7649,26.30946,22.18362
1785898870,26.84253,79.30419,90,0,224,,1,27.73104,26.30946,22.14976
1785898870,26.85588,79.16228,90,0,224,,1,27.69717,26.34333,22.04836
1785898871,26.84253,79.27215,90,0,224,,1,27.73104,26.37719,22.14976
1785898872,26.77043,79.16075,90,0,224,,1,27.73104,26.30946,22.11589
1785898872,26.82918,79.25842,90,0,225,,1,27.7649,26.41106,22.21729
1785898873,26.85588,79.31792,90,0,225,,1,27.69717,26.37719,22.11589
1785898874,26.77043,79.30419,90,0,225,,1,27.69717,26.37719,22.11589
1785898874,26.84253,79.22026,90,0,225,,1,27.69717,26.34333,22.04836
1785898875,26.86923,79.27062,90,0,225,,1,27.73104,26.37719,22.11589
1785898876,26.84253,79.3225,90,0,224,,1,27.73104,26.37719,22.14976
1785898876,26.82918,79.23857,90,0,224,,1,27.73104,26.37719,22.14976
1785898877,26.86923,79.25842,90,0,224,,1,27.69717,26.34333,22.21729
1785898878,26.78645,79.13481,90,0,224,,1,27.73104,26.37719,22.11589
1785898878,26.77043,79.21263,90,0,224,,1,27.73104,26.30946,22.18362
1785898879,26.78645,79.19737,90,0,224,,1,27.73104,26.34333,22.14976
1785898880,26.81315,79.24467,90,0,224,,1,27.69717,26.27559,22.08222
1785898881,26.77043,79.13023,90,0,224,,1,27.7649,26.34333,22.14976
1785898881,26.92798,79.20195,90,0,224,,1,27.7649,26.37719,22.14976
1785898882,26.74372,79.13481,90,0,224,,1,27.73104,26.30946,22.18362
1785898883,26.7998,79.12871,90,0,225,,1,27.73104,26.34333,22.18362
1785898883,26.78645,79.24773,90,0,225,,1,27.73104,26.27559,22.14976
1785898884,26.81315,79.09819,90,0,225,,1,27.66331,26.30946,22.08222
1785898885,26.81315,79.17143,90,0,225,,1,27.69717,26.41106,22.21729
1785898885,26.84253,79.12871,90,0,224,,1,27.7649,26.34333,22.08222
1785898886,26.81315,79.14244,90,0,225,,1,27.69717,26.37719,22.14976
1785898887,26.82918,79.07072,90,0,224,,1,27.7649,26.41106,22.08222
1785898887,26.82918,79.11497,90,0,224,,1,27.7649,26.24193,22.08222
1785898888,26.7998,78.98222,90,0,224,,1,27.7649,26.34333,22.14976
1785898889,26.75708,79.09666,90,0,225,,1,27.69717,26.37719,22.04836
1785898889,26.71435,79.00053,90,0,224,,1,27.73104,26.37719,22.14976
1785898890,26.84253,79.1165,90,0,224,,1,27.7649,26.27559,22.14976
1785898891,26.86923,79.07072,90,0,224,,1,27.69717,26.34333,22.11589
1785898891,26.82918,79.07072,90,0,224,,1,27.7649,26.30946,22.14976
1785898892,26.74372,79.22636,90,0,225,,1,27.7649,26.34333,22.04836
1785898893,26.68765,78.99596,90,0,225,,1,27.69717,26.34333,22.14976
1785898893,26.7998,79.09666,90,0,225,,1,27.73104,26.37719,22.11589
1785898894,26.86923,79.13481,90,0,225,,1,27.69717,26.41106,22.08222
1785898895,26.85588,79.12108,90,0,225,,1,27.73104,26.37719,22.08222
1785898895,26.77043,79.05699,90,0,224,,1,27.73104,26.34333,22.14976
1785898896,26.7998,79.0341,90,0,224,,1,27.69717,26.37719,22.08222
1785898897,26.86923,79.17448,90,0,225,,1,27.73104,26.30946,22.08222
1785898898,26.68765,79.07835,90,0,225,,1,27.73104,26.27559,22.11589
1785898898,26.73037,79.16075,90,0,225,,1,27.73104,26.34333,22.18362
