TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1784862000,26.50072,88.15137,90,0,233,,1,26.14033,26.58019,22.55534
1784862001,26.50072,88.03693,90,0,233,,1,26.27559,26.51246,22.55534
1784862001,26.44465,87.7821,90,0,233,,1,26.24193,26.47879,22.48781
1784862002,26.36187,87.75922,90,0,234,,1,26.27559,26.58019,22.55534
1784862003,26.5568,87.76227,90,0,234,,1,26.14033,26.51246,22.38642
1784862003,26.54345,87.51202,90,0,234,,1,26.1742,26.51246,22.55534
1784862004,26.5568,87.37011,90,0,234,,1,26.30946,26.44473,22.55534
1784862005,26.4313,87.25108,90,0,234,,1,26.10646,26.54632,22.58921
1784862005,26.58618,87.13054,90,0,233,,1,26.27559,26.47879,22.55534
1784862006,26.4313,86.86046,90,0,233,,1,26.1742,26.47879,22.48781
1784862007,26.41794,86.91997,90,0,233,,1,26.20786,26.47879,22.62308
1784862007,26.54345,86.8925,90,0,233,,1,26.20786,26.47879,22.48781
1784862008,26.48737,86.82384,90,0,233,,1,26.27559,26.44473,22.52168
1784862009,26.458,86.57816,90,0,233,,1,26.27559,26.51246,22.58921
1784862010,26.38857,86.50797,90,0,234,,1,26.24193,26.54632,22.52168
1784862010,26.4313,86.43626,90,0,233,,1,26.30946,26.51246,22.52168
1784862011,26.5301,86.51408,90,0,233,,1,26.34333,26.51246,22.48781
1784862012,26.50072,86.41337,90,0,233,,1,26.20786,26.54632,22.52168
1784862012,26.54345,86.44846,90,0,234,,1,26.30946,26.44473,22.65674
1784862013,26.38857,86.24857,90,0,234,,1,26.1742,26.51246,22.52168
1784862014,26.48737,86.34776,90,0,234,,1,26.10646,26.51246,22.52168
1784862014,26.54345,86.29282,90,0,234,,1,26.10646,26.61406,22.45395
1784862015,26.41794,86.31724,90,0,233,,1,26.1742,26.34333,22.52168
1784862016,26.5568,86.38895,90,0,233,,1,26.27559,26.37719,22.58921
1784862016,26.61288,86.54002,90,0,233,,1,26.1742,26.41106,22.48781
1784862017,26.47402,86.41795,90,0,233,,1,26.24193,26.20786,22.62308
1784862018,26.5301,86.65141,90,0,233,,1,26.1742,26.34333,22.52168
1784862018,26.44465,86.67735,90,0,233,,1,26.1742,26.44473,22.55534
1784862019,26.5301,86.77501,90,0,233,,1,26.10646,26.54632,22.58921
1784862020,26.48737,86.91692,90,0,233,,1,26.0726,26.47879,22.58921
1784862020,26.4313,86.96269,90,0,233,,1,26.24193,26.41106,22.62308
1784862021,26.48737,87.07256,90,0,233,,1,26.10646,26.44473,22.52168
1784862022,26.61288,87.18089,90,0,233,,1,26.14033,26.68159,22.65674
1784862022,26.5568,87.26788,90,0,234,,1,26.27559,26.37719,22.48781
1784862023,26.51675,87.45251,90,0,234,,1,26.24193,26.34333,22.55534
1784862024,26.5301,87.51965,90,0,234,,1,26.37719,26.61406,22.62308
1784862024,26.6289,87.63866,90,0,234,,1,26.14033,26.47879,22.52168
1784862025,26.54345,87.75922,90,0,233,,1,26.14033,26.41106,22.58921
1784862026,26.58618,87.8233,90,0,233,,1,26.14033,26.54632,22.58921
1784862027,26.54345,88.03845,90,0,233,,1,26.1742,26.51246,22.52168
1784862027,26.48737,88.10559,90,0,233,,1,26.10646,26.44473,22.52168
1784862028,26.51675,88.01099,90,0,233,,1,26.1742,26.41106,22.65674
1784862029,26.51675,88.03235,90,0,233,,1,26.1742,26.44473,22.55534
1784862029,26.54345,88.04761,90,0,233,,1,26.24193,26.44473,22.45395
1784862030,26.54345,87.89197,90,0,233,,1,26.27559,26.37719,22.52168
1784862031,26.458,87.84924,90,0,233,,1,26.24193,26.37719,22.55534
