TS,Tamb,Hamb,DirVento,VelVento,NivelAgua,NivelAguaC,radSolar,Ttanque1,Ttanque2,Ttanque3
1786417200,27.02411,81.10323,90,0,219,,0,27.79877,27.12165,22.25135
1786417201,27.04013,81.07881,90,0,219,,2,27.83244,27.22325,22.25135
1786417201,27.06684,81.12459,90,0,219,,18,27.83244,27.12165,22.25135
1786417202,27.01076,81.04829,90,0,219,,0,27.8665,27.22325,22.28502
1786417203,26.99741,81.04677,90,0,219,,0,27.83244,27.25711,22.25135
1786417203,27.06684,81.09407,90,0,219,,7,27.7649,27.15551,22.25135
1786417204,27.05348,81.03914,90,0,219,,0,27.83244,27.18938,22.25135
1786417205,26.99741,81.10628,90,0,219,,0,27.7649,27.05412,22.28502
1786417205,27.01076,81.09865,90,0,219,,0,27.79877,27.15551,22.21729
1786417206,27.01076,81.04829,90,0,219,,1,27.79877,27.18938,22.25135
1786417207,27.06684,81.01167,90,0,219,,0,27.79877,27.15551,22.21729
1786417207,27.05348,80.99794,90,0,219,,0,27.79877,27.22325,22.31888
1786417208,27.02411,81.07423,90,0,219,,5,27.83244,27.18938,22.28502
1786417209,27.02411,81.05287,90,0,219,,14,27.83244,27.18938,22.31888
1786417209,26.98405,81.03304,90,0,219,,0,27.7649,27.22325,22.25135
1786417210,26.98405,81.02083,90,0,219,,0,27.83244,27.15551,22.31888
1786417211,27.02411,81.01015,90,0,219,,10,27.8665,27.22325,22.21729
1786417212,27.01076,81.03914,90,0,219,,0,27.7649,27.25711,22.28502
1786417212,27.08286,81.0666,90,0,219,,0,27.7649,27.15551,22.25135
1786417213,27.05348,81.17494,90,0,219,,1,27.83244,27.15551,22.31888
1786417214,27.09621,81.16273,90,0,219,,15,27.7649,27.15551,22.31888
1786417214,27.13893,81.06203,90,0,220,,0,27.79877,27.29098,22.25135
1786417215,27.10956,81.08492,90,0,219,,0,27.73104,27.18938,22.28502
1786417216,27.09621,81.02998,90,0,219,,0,27.79877,27.12165,22.28502
1786417216,27.02411,81.07423,90,0,219,,0,27.79877,27.18938,22.25135
1786417217,27.05348,81.13069,90,0,219,,0,27.83244,27.12165,22.31888
1786417218,26.96803,80.99641,90,0,219,,4,27.83244,27.08778,22.31888
1786417218,27.05348,81.07118,90,0,219,,16,27.79877,27.22325,22.25135
1786417219,27.06684,81.02083,90,0,219,,0,27.7649,27.15551,22.21729
1786417220,27.06684,81.08492,90,0,219,,0,27.8665,27.18938,22.25135
1786417220,26.99741,80.95064,90,0,219,,8,27.79877,27.15551,22.25135
1786417221,27.05348,81.17494,90,0,219,,0,27.7649,27.15551,22.25135
1786417222,27.10956,81.12611,90,0,219,,0,27.83244,27.25711,22.28502
1786417222,27.01076,81.0071,90,0,219,,1,27.79877,27.15551,22.25135
1786417223,26.98405,81.09254,90,0,219,,11,27.83244,27.15551,22.28502
1786417224,27.08286,81.08949,90,0,219,,0,27.83244,27.18938,22.25135
1786417224,27.02411,81.05287,90,0,219,,0,27.7649,27.15551,22.28502
1786417225,27.05348,80.93385,90,0,219,,2,27.83244,27.18938,22.31888
1786417226,27.02411,81.07423,90,0,219,,0,27.83244,27.15551,22.25135
1786417226,27.01076,81.08949,90,0,219,,0,27.83244,27.08778,22.25135
1786417227,26.99741,80.96132,90,0,219,,0,27.83244,27.15551,22.25135
1786417228,27.10956,81.09712,90,0,219,,16,27.83244,27.12165,22.28502
1786417228,27.08286,81.02541,90,0,219,,0,27.7649,27.18938,22.28502
1786417229,27.08286,81.09712,90,0,219,,0,27.79877,27.15551,22.31888
1786417230,27.09621,81.12154,90,0,219,,7,27.79877,27.15551,22.28502
1786417231,27.06684,81.05287,90,0,219,,7,27.79877,27.08778,22.31888
1786417231,27.05348,80.97505,90,0,219,,0,27.83244,27.08778,22.28502
1786417232,26.99741,81.10628,90,0,219,,0,27.8665,27.22325,22.25135
1786417233,27.10956,81.03304,90,0,219,,7,27.79877,27.15551,22.28502
1786417233,27.04013,80.96132,90,0,219,,0,27.79877,27.12165,22.28502
1786417234,26.99741,80.98268,90,0,219,,0,27.83244,27.18938,22.28502
1786417235,27.04013,81.0666,90,0,219,,4,27.79877,27.18938,22.25135
1786417235,27.06684,81.04219,90,0,219,,5,27.79877,27.22325,22.28502
1786417236,27.05348,81.0193,90,0,219,,0,27.79877,27.15551,22.25135
1786417237,27.06684,81.01167,90,0,219,,0,27.79877,27.15551,22.21729
1786417237,27.10956,80.99184,90,0,219,,9,27.83244,27.12165,22.28502
1786417238,26.95468,81.12611,90,0,219,,0,27.79877,27.12165,22.25135
1786417239,27.04013,81.03456,90,0,219,,0,27.79877,27.22325,22.25135
1786417239,26.99741,81.04677,90,0,219,,1,27.7649,27.18938,22.25135
1786417240,26.98405,81.01015,90,0,219,,0,27.79877,27.12165,22.28502
1786417241,26.96803,81.05745,90,0,219,,0,27.83244,27.18938,22.25135
1786417241,27.05348,81.0071,90,0,219,,2,27.79877,27.15551,22.28502
1786417242,27.06684,81.12459,90,0,219,,15,27.79877,27.15551,22.25135
1786417243,27.13893,81.0193,90,0,219,,0,27.83244,27.15551,22.28502
1786417243,27.04013,81.01472,90,0,219,,0,27.83244,27.29098,22.28502
1786417244,26.98405,80.95674,90,0,220,,0,27.79877,27.22325,22.25135
1786417245,27.08286,81.05745,90,0,219,,0,27.79877,27.25711,22.25135
1786417245,27.15228,81.1078,90,0,219,,0,27.7649,27.18938,22.25135
1786417246,27.12291,80.94148,90,0,219,,5,27.79877,27.22325,22.21729
1786417247,27.13893,81.10323,90,0,219,,0,27.83244,27.15551,22.35275
1786417247,27.09621,80.86366,90,0,219,,0,27.83244,27.08778,22.28502
1786417248,27.04013,81.05745,90,0,219,,10,27.7649,27.18938,22.21729
1786417249,27.05348,80.81941,90,0,219,,9,27.90037,27.22325,22.18362
1786417250,27.10956,81.07576,90,0,219,,0,27.83244,27.15551,22.25135
1786417250,27.02411,81.01015,90,0,219,,2,27.83244,27.15551,22.28502
1786417251,27.10956,81.22072,90,0,219,,19,27.83244,27.18938,22.28502
1786417252,27.10956,80.99184,90,0,219,,0,27.83244,27.12165,22.28502
1786417252,27.01076,81.02846,90,0,219,,0,27.79877,27.29098,22.25135
1786417253,26.99741,81.02541,90,0,219,,14,27.79877,27.18938,22.31888
1786417254,26.98405,80.98878,90,0,219,,0,27.79877,27.15551,22.21729
1786417254,26.95468,81.01472,90,0,219,,0,27.79877,27.15551,22.35275
1786417255,27.05348,81.07118,90,0,219,,8,27.79877,27.15551,22.25135
1786417256,27.17899,81.13374,90,0,219,,0,27.79877,27.12165,22.35275
1786417256,27.12291,81.05745,90,0,219,,0,27.79877,27.22325,22.14976
1786417257,27.04013,80.91096,90,0,220,,4,27.79877,27.15551,22.28502
1786417258,27.02411,81.07423,90,0,219,,1,27.7649,27.22325,22.21729
1786417258,27.06684,80.96895,90,0,219,,0,27.8665,27.22325,22.31888
1786417259,27.04013,81.08797,90,0,219,,1,27.83244,27.22325,22.25135
1786417260,27.02411,81.10323,90,0,219,,10,27.79877,27.12165,22.25135
1786417260,27.06684,80.98878,90,0,219,,0,27.83244,27.15551,22.31888
1786417261,27.09621,81.07118,90,0,219,,0,27.8665,27.18938,22.25135
1786417262,27.01076,81.01625,90,0,219,,5,27.79877,27.15551,22.28502
1786417262,27.02411,81.00099,90,0,219,,0,27.79877,27.12165,22.18362
1786417263,27.08286,81.0666,90,0,219,,0,27.79877,27.18938,22.31888
1786417264,27.02411,80.88655,90,0,219,,5,27.7649,27.18938,22.21729
1786417264,26.95468,81.03456,90,0,219,,0,27.8665,27.12165,22.25135
1786417265,27.09621,81.05135,90,0,219,,0,27.7649,27.08778,22.28502
1786417266,27.01076,81.03914,90,0,219,,5,27.79877,27.18938,22.21729
1786417266,27.09621,81.02998,90,0,219,,2,27.79877,27.12165,22.21729
1786417267,27.02411,81.06203,90,0,219,,0,27.79877,27.22325,22.28502
1786417268,27.06684,81.01167,90,0,219,,0,27.79877,27.18938,22.28502
1786417269,27.05348,81.0193,90,0,219,,21,27.83244,27.18938,22.31888
1786417269,27.04013,81.02541,90,0,219,,0,27.83244,27.12165,22.28502
1786417270,27.06684,81.00099,90,0,219,,0,27.79877,27.18938,22.31888
1786417271,27.02411,81.10323,90,0,219,,18,27.79877,27.25711,22.28502
1786417271,26.98405,80.98878,90,0,219,,0,27.79877,27.12165,22.31888
1786417272,27.04013,80.98268,90,0,219,,0,27.79877,27.08778,22.28502
1786417273,27.06684,81.10323,90,0,219,,10,27.79877,27.22325,22.25135
1786417273,27.05348,81.02846,90,0,219,,6,27.83244,27.22325,22.25135
1786417274,27.05348,81.08034,90,0,219,,0,27.79877,27.08778,22.25135
1786417275,27.12291,80.95216,90,0,219,,0,27.79877,27.15551,22.25135
1786417275,26.96803,80.98421,90,0,219,,10,27.7649,27.15551,22.21729
1786417276,26.94133,80.96895,90,0,219,,0,27.83244,27.18938,22.28502
1786417277,27.06684,81.03304,90,0,219,,0,27.79877,27.12165,22.25135
1786417277,27.12291,80.97353,90,0,219,,14,27.79877,27.18938,22.25135
1786417278,27.06684,81.08492,90,0,219,,0,27.79877,27.12165,22.28502
1786417279,27.02411,80.84535,90,0,219,,0,27.79877,27.18938,22.35275
1786417279,27.06684,81.06508,90,0,219,,3,27.83244,27.22325,22.25135
1786417280,27.01076,81.0071,90,0,219,,0,27.79877,27.15551,22.35275
1786417281,27.04013,81.1078,90,0,219,,0,27.79877,27.15551,22.25135
1786417281,26.99741,81.09712,90,0,219,,13,27.79877,27.12165,22.25135
1786417282,27.05348,80.99794,90,0,219,,7,27.83244,27.15551,22.25135
1786417283,27.02411,80.98878,90,0,219,,0,27.83244,27.12165,22.28502
1786417283,27.10956,81.10323,90,0,219,,0,27.83244,27.12165,22.28502
1786417284,27.12291,81.00557,90,0,220,,2,27.79877,27.15551,22.21729
1786417285,27.08286,81.12917,90,0,219,,0,27.8665,27.15551,22.28502
1786417286,27.01076,81.15205,90,0,219,,0,27.79877,27.12165,22.21729
1786417286,27.06684,80.97963,90,0,219,,5,27.7649,27.18938,22.21729
1786417287,27.13893,81.02998,90,0,219,,0,27.79877,27.18938,22.28502
1786417288,27.02411,81.10323,90,0,219,,0,27.79877,27.12165,22.28502
1786417288,27.08286,81.0666,90,0,219,,7,27.79877,27.18938,22.25135
1786417289,26.96803,81.0071,90,0,219,,0,27.79877,27.12165,22.28502
1786417290,27.06684,80.94759,90,0,219,,0,27.79877,27.12165,22.28502
1786417290,27.02411,81.04219,90,0,219,,14,27.79877,27.18938,22.25135
1786417291,26.98405,80.9369,90,0,219,,0,27.79877,27.18938,22.28502
1786417292,26.98405,80.95674,90,0,219,,0,27.79877,27.22325,22.25135
1786417292,27.02411,81.05287,90,0,219,,9,27.7649,27.12165,22.25135
1786417293,26.95468,81.03456,90,0,219,,3,27.79877,27.15551,22.21729
1786417294,26.99741,81.08492,90,0,219,,0,27.79877,27.12165,22.25135
1786417294,27.04013,81.05745,90,0,219,,0,27.79877,27.08778,22.25135
1786417295,27.05348,81.0193,90,0,219,,2,27.79877,27.08778,22.25135
1786417296,27.10956,80.95979,90,0,219,,0,27.83244,27.22325,22.28502
1786417296,27.05348,80.97505,90,0,219,,0,27.79877,27.18938,22.25135
1786417297,27.06684,81.11543,90,0,219,,10,27.83244,27.15551,22.21729
1786417298,27.05348,81.08034,90,0,219,,0,27.79877,27.15551,22.25135
1786417298,26.96803,80.99641,90,0,219,,0,27.79877,27.18938,22.31888
1786417299,27.05348,81.07118,90,0,219,,10,27.79877,27.25711,22.31888
1786417300,27.08286,81.09712,90,0,219,,0,27.79877,27.15551,22.21729
1786417300,27.06684,81.02083,90,0,219,,0,27.83244,27.15551,22.25135
1786417301,27.04013,81.02541,90,0,219,,12,27.73104,27.12165,22.25135
1786417302,27.09621,81.09254,90,0,219,,0,27.79877,27.18938,22.35275
1786417302,27.09621,81.0605,90,0,219,,0,27.79877,27.18938,22.25135
1786417303,27.01076,81.02846,90,0,219,,5,27.79877,27.15551,22.31888
1786417304,27.06684,81.03304,90,0,219,,11,27.79877,27.15551,22.25135
1786417305,26.99741,80.94148,90,0,220,,0,27.79877,27.18938,22.31888
1786417305,27.12291,81.04677,90,0,219,,0,27.79877,27.18938,22.31888
1786417306,27.12291,81.149,90,0,219,,14,27.79877,27.08778,22.25135
1786417307,27.15228,81.04372,90,0,219,,0,27.79877,27.25711,22.21729
1786417307,27.01076,80.94301,90,0,219,,0,27.79877,27.12165,22.28502
1786417308,26.98405,81.04219,90,0,219,,7,27.79877,27.12165,22.25135
1786417309,27.12291,81.05745,90,0,219,,0,27.8665,27.18938,22.25135
1786417309,27.06684,81.07423,90,0,219,,0,27.79877,27.05412,22.25135
1786417310,26.98405,81.04219,90,0,219,,4,27.79877,27.15551,22.28502
1786417311,27.02411,81.06203,90,0,219,,0,27.7649,27.15551,22.35275
1786417311,27.04013,81.22224,90,0,219,,0,27.79877,27.12165,22.31888
1786417312,27.02411,81.04219,90,0,219,,5,27.79877,27.12165,22.21729
1786417313,27.06684,81.07423,90,0,219,,0,27.8665,27.18938,22.28502
